age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
54,blue-collar,married,primary,no,4.23410650459726,no,no,cellular,17,nov,4.2626798770413155,1,-1,0,unknown,no
33,services,single,secondary,no,5.298317366548036,yes,no,cellular,17,nov,5.529429087511423,1,-1,0,unknown,no
56,management,married,tertiary,no,8.572060092857077,no,no,cellular,17,nov,4.727387818712341,1,-1,0,unknown,no
45,self-employed,married,tertiary,no,6.366470447731438,no,no,cellular,17,nov,4.997212273764115,1,-1,0,unknown,no
51,technician,married,secondary,no,5.272999558563747,yes,no,cellular,17,nov,4.356708826689592,1,-1,0,unknown,no
57,management,married,secondary,no,8.876544550558378,no,no,cellular,17,nov,4.418840607796598,1,-1,0,unknown,no
57,management,married,tertiary,no,7.400009517162692,no,no,cellular,17,nov,4.812184355372417,1,-1,0,unknown,no
58,retired,married,secondary,no,6.052089168924417,yes,yes,cellular,17,nov,4.605170185988092,1,-1,0,unknown,no
55,entrepreneur,married,primary,no,5.293304824724492,no,no,cellular,17,nov,5.170483995038151,1,-1,0,unknown,no
45,management,married,tertiary,no,7.187657164114956,yes,no,cellular,17,nov,6.309918278226516,1,-1,0,unknown,no
48,management,married,tertiary,no,8.137103389639302,yes,no,cellular,17,nov,4.31748811353631,1,-1,0,unknown,no
55,retired,married,secondary,no,4.634728988229636,yes,yes,cellular,17,nov,4.04305126783455,1,-1,0,unknown,no
47,management,married,tertiary,no,6.93537044601511,no,yes,cellular,17,nov,4.007333185232471,1,-1,0,unknown,no
48,management,divorced,secondary,no,2.833213344056216,yes,no,cellular,17,nov,5.272999558563747,1,-1,0,unknown,no
39,admin.,married,secondary,no,7.862497197230545,no,no,cellular,17,nov,4.812184355372417,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,7.302496423727326,no,no,cellular,17,nov,5.6937321388027,1,119,3,failure,no
40,self-employed,single,tertiary,no,7.4342573821331355,yes,no,cellular,17,nov,5.8664680569332965,1,-1,0,unknown,no
37,management,single,tertiary,no,6.018593214496234,yes,yes,cellular,17,nov,4.955827057601261,1,-1,0,unknown,no
50,management,married,tertiary,no,8.361240889642351,no,no,cellular,17,nov,3.970291913552122,1,-1,0,unknown,no
38,management,married,tertiary,no,6.202535517187923,no,no,cellular,17,nov,4.983606621708336,1,104,2,other,no
59,admin.,married,secondary,no,5.442417710521793,no,yes,cellular,17,nov,4.07753744390572,1,-1,0,unknown,no
54,technician,single,secondary,no,5.288267030694535,yes,yes,cellular,17,nov,4.787491742782046,1,171,2,failure,no
32,management,married,tertiary,no,7.830425617820331,no,no,cellular,17,nov,6.38856140554563,1,-1,0,unknown,no
52,management,married,tertiary,no,7.438971592395862,yes,yes,cellular,17,nov,5.942799375126701,1,117,2,other,no
48,admin.,divorced,secondary,no,5.68697535633982,yes,no,cellular,17,nov,4.812184355372417,1,164,2,success,no
52,admin.,married,secondary,no,7.149916836132109,yes,no,cellular,17,nov,4.30406509320417,1,-1,0,unknown,no
57,admin.,divorced,secondary,no,7.537962659768208,yes,no,cellular,17,nov,5.389071729816501,1,-1,0,unknown,no
43,services,married,secondary,no,8.103191752285786,yes,no,cellular,17,nov,5.958424693029782,1,-1,0,unknown,no
30,management,single,secondary,no,7.932003152361385,no,yes,cellular,17,nov,6.306275286948016,1,-1,0,unknown,no
40,management,married,tertiary,no,9.101529466118004,yes,no,cellular,17,nov,5.030437921392435,1,-1,0,unknown,no
52,management,married,tertiary,no,7.972810784121404,no,no,cellular,17,nov,5.407171771460119,2,-1,0,unknown,no
53,technician,married,secondary,no,4.174387269895637,no,no,cellular,17,nov,5.181783550292085,1,-1,0,unknown,no
49,services,married,secondary,no,7.01571242048723,no,no,cellular,17,nov,5.645446897643238,1,-1,0,unknown,no
45,technician,married,secondary,no,7.29776828253138,yes,no,cellular,17,nov,4.31748811353631,1,132,1,failure,no
54,technician,married,secondary,no,6.142037405587356,yes,yes,cellular,17,nov,4.5217885770490405,1,-1,0,unknown,no
39,admin.,married,secondary,no,5.993961427306569,yes,no,cellular,17,nov,5.981414211254481,1,129,2,failure,no
39,blue-collar,married,primary,no,8.10892415597534,no,no,cellular,17,nov,4.564348191467836,1,131,1,failure,no
54,blue-collar,married,primary,no,7.799753318287247,no,yes,cellular,17,nov,5.811140992976701,1,-1,0,unknown,no
42,housemaid,married,secondary,no,6.1675164908883415,yes,yes,cellular,17,nov,5.442417710521793,2,-1,0,unknown,no
39,entrepreneur,married,tertiary,no,7.4109518755836366,no,no,cellular,17,nov,5.929589143389895,1,-1,0,unknown,no
48,technician,married,primary,no,8.445911989411274,no,no,cellular,17,nov,3.784189633918261,1,-1,0,unknown,no
46,management,married,tertiary,no,5.25227342804663,yes,no,cellular,17,nov,4.060443010546419,1,-1,0,unknown,no
39,blue-collar,married,primary,no,4.68213122712422,no,no,cellular,17,nov,5.579729825986222,1,-1,0,unknown,no
49,management,married,tertiary,no,4.1588830833596715,no,no,cellular,17,nov,5.337538079701318,1,159,1,success,no
43,technician,married,secondary,no,7.5310163320779155,yes,no,cellular,17,nov,5.043425116919247,1,186,1,failure,no
48,technician,married,secondary,no,2.833213344056216,yes,yes,cellular,17,nov,4.394449154672439,1,-1,0,unknown,no
44,management,married,tertiary,no,6.9411900550683745,no,no,cellular,17,nov,4.290459441148391,1,-1,0,unknown,no
49,technician,divorced,secondary,no,1.9459101490553132,yes,yes,cellular,17,nov,3.912023005428146,1,-1,0,unknown,no
37,management,married,secondary,no,8.602820277383675,yes,yes,cellular,17,nov,7.489412083508719,1,-1,0,unknown,yes
44,technician,divorced,secondary,no,5.616771097666572,no,no,cellular,17,nov,6.981934677156389,1,-1,0,unknown,yes
40,technician,married,secondary,no,2.833213344056216,no,no,telephone,17,nov,5.2574953720277815,1,-1,0,unknown,no
57,blue-collar,married,secondary,no,7.3395376954076745,yes,no,cellular,17,nov,6.335054251498059,1,-1,0,unknown,yes
34,blue-collar,married,secondary,no,6.621405651764134,yes,yes,cellular,17,nov,7.172424577124845,1,-1,0,unknown,yes
31,entrepreneur,single,tertiary,no,7.282073658093465,no,no,cellular,17,nov,5.932245187448011,1,-1,0,unknown,no
58,management,married,tertiary,no,7.92443418488756,no,no,cellular,17,nov,5.459585514144159,1,-1,0,unknown,no
30,management,married,tertiary,no,8.59062950948942,no,no,cellular,17,nov,5.926926025970411,1,-1,0,unknown,no
57,retired,married,secondary,no,7.466799475018602,no,no,cellular,17,nov,5.662960480135946,2,-1,0,unknown,no
39,management,married,secondary,no,5.746203190540153,yes,no,cellular,17,nov,4.8283137373023015,1,-1,0,unknown,no
41,management,married,tertiary,no,7.148345743900068,yes,no,cellular,17,nov,5.365976015021851,1,-1,0,unknown,no
38,management,married,tertiary,no,7.536363938404511,no,no,cellular,17,nov,5.655991810819852,1,-1,0,unknown,no
59,technician,single,secondary,no,8.745761999375512,yes,no,cellular,17,nov,3.713572066704308,1,-1,0,unknown,no
57,technician,married,secondary,no,7.292337176173877,yes,no,cellular,17,nov,5.8971538676367405,1,-1,0,unknown,no
49,entrepreneur,married,secondary,no,7.884199933676039,no,no,cellular,17,nov,4.143134726391533,1,-1,0,unknown,no
57,admin.,married,primary,no,7.434847875211999,yes,no,telephone,17,nov,5.934894195619588,1,-1,0,unknown,no
58,entrepreneur,married,secondary,no,5.762051382780177,yes,no,cellular,17,nov,6.063785208687608,1,-1,0,unknown,no
35,technician,divorced,tertiary,no,7.4489161025442,yes,yes,cellular,17,nov,4.30406509320417,1,167,16,other,no
49,services,married,secondary,no,6.988413181999592,yes,no,telephone,17,nov,4.59511985013459,1,-1,0,unknown,no
54,management,married,secondary,yes,8.5657928612523,yes,no,cellular,17,nov,4.68213122712422,1,-1,0,unknown,no
55,management,married,secondary,no,7.787382026484701,yes,no,cellular,17,nov,4.90527477843843,1,-1,0,unknown,no
50,management,married,secondary,no,6.450470422144176,no,yes,telephone,17,nov,5.71042701737487,1,111,6,failure,no
42,technician,single,tertiary,no,3.5553480614894135,yes,yes,cellular,17,nov,3.6375861597263857,1,115,5,other,no
49,management,married,tertiary,no,9.766062876624456,no,no,cellular,17,nov,4.624972813284271,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,8.390041405755754,yes,yes,unknown,17,nov,4.394449154672439,1,-1,0,unknown,no
52,management,married,tertiary,no,7.631916513071252,yes,no,cellular,17,nov,4.736198448394496,1,-1,0,unknown,no
42,technician,married,secondary,no,4.23410650459726,yes,yes,cellular,17,nov,4.007333185232471,1,-1,0,unknown,no
33,technician,married,tertiary,no,5.786897381366708,yes,no,cellular,17,nov,5.472270673671475,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,6.016157159698354,yes,yes,cellular,17,nov,5.187385805840755,1,-1,0,unknown,no
51,admin.,married,secondary,no,4.727387818712341,yes,no,cellular,17,nov,4.430816798843313,1,-1,0,unknown,no
56,retired,married,secondary,no,7.918992488165245,yes,yes,cellular,17,nov,3.6375861597263857,1,172,2,failure,no
51,entrepreneur,married,tertiary,no,5.342334251964811,no,no,cellular,17,nov,4.867534450455582,1,111,2,failure,no
55,management,married,tertiary,no,6.8308742346461795,yes,no,cellular,17,nov,5.733341276897746,1,-1,0,unknown,no
40,services,single,secondary,no,6.752270376141742,yes,no,telephone,17,nov,4.248495242049359,1,-1,0,unknown,no
50,technician,single,secondary,no,5.5053315359323625,yes,no,cellular,17,nov,5.598421958998375,1,123,2,failure,no
48,technician,married,secondary,no,3.4657359027997265,yes,yes,cellular,17,nov,4.700480365792417,2,-1,0,unknown,no
54,blue-collar,married,primary,no,5.342334251964811,no,yes,unknown,17,nov,5.327876168789581,1,-1,0,unknown,no
42,technician,married,secondary,no,8.404248432400102,no,no,cellular,17,nov,5.062595033026967,2,-1,0,unknown,no
58,management,married,tertiary,no,8.907476977528738,no,no,telephone,17,nov,4.442651256490317,1,-1,0,unknown,no
50,entrepreneur,married,tertiary,no,8.597851094433691,yes,no,cellular,17,nov,4.290459441148391,1,-1,0,unknown,no
45,technician,married,secondary,no,7.254884810077338,yes,no,cellular,17,nov,6.180016653652572,1,116,1,failure,no
46,technician,single,tertiary,no,7.277938572945661,no,no,cellular,17,nov,5.676753802268282,1,-1,0,unknown,no
49,admin.,married,secondary,no,5.605802066295998,yes,yes,cellular,17,nov,4.68213122712422,1,-1,0,unknown,no
40,services,divorced,secondary,no,8.659733878198347,yes,yes,cellular,17,nov,4.219507705176107,2,173,1,failure,no
30,management,married,tertiary,no,4.61512051684126,yes,no,cellular,17,nov,5.8522024797744745,1,123,1,failure,no
50,management,married,tertiary,no,1.3862943611198906,yes,yes,telephone,17,nov,4.653960350157523,3,-1,0,unknown,no
39,management,married,tertiary,no,6.214608098422191,yes,no,cellular,17,nov,5.54907608489522,1,178,2,other,no
36,management,married,tertiary,no,8.528528701079983,yes,no,cellular,17,nov,4.248495242049359,1,166,10,failure,no
34,student,single,unknown,no,8.670257567143075,no,no,cellular,17,nov,4.574710978503383,2,-1,0,unknown,no
41,management,single,tertiary,no,8.0106915391303,yes,no,cellular,17,nov,5.0106352940962555,1,-1,0,unknown,no
59,admin.,married,unknown,no,5.645446897643238,no,yes,unknown,17,nov,5.703782474656201,1,-1,0,unknown,no
52,services,married,tertiary,no,8.037220031133012,yes,no,cellular,17,nov,4.564348191467836,1,-1,0,unknown,no
40,management,married,tertiary,no,8.51919119407891,no,no,cellular,17,nov,3.8918202981106265,1,-1,0,unknown,no
58,admin.,married,secondary,no,8.509564164251746,no,yes,cellular,17,nov,4.718498871295094,1,-1,0,unknown,no
54,admin.,divorced,secondary,no,8.866299565855018,no,no,telephone,17,nov,3.6888794541139363,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,7.761319180947987,no,no,cellular,17,nov,5.204006687076795,1,-1,0,unknown,no
50,management,married,tertiary,no,7.8156105320351905,no,no,cellular,17,nov,5.556828061699537,1,-1,0,unknown,no
54,admin.,married,secondary,no,6.762729506931879,yes,no,cellular,17,nov,4.2626798770413155,1,-1,0,unknown,no
56,retired,married,secondary,no,6.1092475827643655,no,no,telephone,17,nov,2.772588722239781,1,-1,0,unknown,no
34,housemaid,married,tertiary,no,7.142827401161621,yes,no,cellular,17,nov,4.770684624465665,1,164,3,failure,no
57,admin.,single,secondary,no,6.6039438246004725,no,no,cellular,17,nov,4.02535169073515,1,-1,0,unknown,no
54,admin.,married,secondary,no,5.25227342804663,yes,yes,telephone,17,nov,3.784189633918261,1,-1,0,unknown,no
48,management,single,tertiary,no,9.000359807188254,no,no,unknown,17,nov,4.8283137373023015,1,111,3,failure,no
45,technician,divorced,secondary,no,3.4011973816621555,yes,yes,cellular,17,nov,4.477336814478207,1,-1,0,unknown,no
51,services,divorced,secondary,no,6.249975242259483,yes,no,telephone,17,nov,4.330733340286331,1,-1,0,unknown,no
49,admin.,married,secondary,no,9.41132011058867,yes,no,cellular,17,nov,4.564348191467836,2,-1,0,unknown,no
52,admin.,divorced,secondary,no,3.871201010907891,no,yes,cellular,17,nov,6.3818160174060985,1,-1,0,unknown,no
53,services,married,secondary,no,7.218176838403408,no,no,cellular,17,nov,6.230481447578482,1,115,1,failure,no
42,self-employed,married,secondary,no,8.624072553043334,no,no,cellular,17,nov,6.327936783729195,2,-1,0,unknown,no
53,management,single,tertiary,no,6.579251212010101,yes,no,unknown,17,nov,4.59511985013459,1,-1,0,unknown,no
54,management,married,tertiary,no,9.554426407074502,no,no,cellular,17,nov,4.584967478670572,1,-1,0,unknown,no
56,management,divorced,tertiary,no,7.661997558901893,yes,no,cellular,17,nov,4.875197323201151,1,-1,0,unknown,no
46,management,single,tertiary,no,3.828641396489095,no,yes,cellular,17,nov,4.382026634673881,1,152,1,failure,no
52,retired,married,secondary,no,8.59840444684106,no,yes,cellular,17,nov,4.532599493153256,1,115,1,failure,no
40,technician,divorced,tertiary,no,7.534228326274089,yes,no,cellular,17,nov,4.1588830833596715,1,-1,0,unknown,no
47,management,married,tertiary,no,8.16194579946869,no,no,cellular,17,nov,6.073044534100405,2,-1,0,unknown,yes
58,retired,married,secondary,no,9.027858802380862,no,no,unknown,17,nov,5.099866427824199,2,96,4,failure,no
50,admin.,married,secondary,no,7.362010551259734,no,no,cellular,17,nov,6.008813185442595,1,-1,0,unknown,no
56,technician,divorced,secondary,no,6.535241271013659,yes,no,cellular,17,nov,4.700480365792417,1,103,4,failure,no
49,management,divorced,tertiary,no,7.7706452341291765,yes,yes,unknown,17,nov,4.02535169073515,1,103,2,other,no
42,management,single,tertiary,no,5.793013608384144,yes,yes,cellular,17,nov,4.8283137373023015,1,-1,0,unknown,no
52,management,married,tertiary,no,7.8547691834991324,no,no,cellular,17,nov,6.021023349349527,1,-1,0,unknown,no
53,admin.,married,secondary,no,7.415175109613295,yes,yes,cellular,17,nov,4.442651256490317,1,-1,0,unknown,no
49,management,married,tertiary,no,8.778479952508487,yes,no,telephone,17,nov,5.19295685089021,1,-1,0,unknown,no
57,housemaid,married,tertiary,no,8.23217423638394,no,no,cellular,17,nov,6.975413927455952,1,-1,0,unknown,no
43,technician,single,secondary,no,6.137727054086234,yes,no,cellular,17,nov,5.583496308781699,2,-1,0,unknown,no
59,retired,married,tertiary,no,4.90527477843843,yes,no,unknown,17,nov,4.543294782270004,1,-1,0,unknown,no
45,management,married,tertiary,no,4.343805421853684,yes,no,cellular,17,nov,4.07753744390572,1,-1,0,unknown,no
50,unemployed,single,secondary,no,7.889084407035514,no,no,telephone,17,nov,7.381501894506707,1,-1,0,unknown,no
52,technician,single,secondary,no,7.140453043101158,no,yes,cellular,17,nov,5.375278407684165,1,-1,0,unknown,no
45,housemaid,married,secondary,no,9.912794111856428,yes,no,cellular,17,nov,6.561030665896573,1,-1,0,unknown,no
51,services,divorced,secondary,no,4.90527477843843,yes,yes,cellular,17,nov,6.759255270663693,1,-1,0,unknown,no
51,services,married,secondary,no,7.0825485693553,no,yes,cellular,17,nov,5.365976015021851,1,-1,0,unknown,no
36,self-employed,married,tertiary,no,8.90150275745161,no,no,cellular,17,nov,4.356708826689592,1,-1,0,unknown,no
58,management,divorced,tertiary,no,5.752572638825633,yes,no,cellular,17,nov,4.127134385045092,2,-1,0,unknown,no
58,management,divorced,tertiary,no,7.360739903058278,yes,yes,cellular,17,nov,5.631211781821365,1,-1,0,unknown,no
31,admin.,married,tertiary,no,7.042286171939743,yes,yes,cellular,17,nov,4.48863636973214,1,-1,0,unknown,no
33,management,married,tertiary,no,6.529418838262226,no,no,unknown,17,nov,3.970291913552122,1,-1,0,unknown,no
34,management,single,tertiary,no,6.431331081933479,yes,no,cellular,17,nov,4.574710978503383,1,-1,0,unknown,no
53,technician,divorced,tertiary,no,7.708859601047175,no,no,cellular,17,nov,6.7912214627261855,1,-1,0,unknown,yes
48,blue-collar,married,secondary,no,6.946013991099227,yes,no,cellular,17,nov,6.364750756851911,1,-1,0,unknown,no
46,management,married,secondary,no,7.174724309836376,yes,no,telephone,17,nov,5.043425116919247,1,-1,0,unknown,no
45,technician,single,secondary,no,6.70808408385307,no,yes,cellular,17,nov,5.298317366548036,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,3.4965075614664802,no,no,telephone,17,nov,3.295836866004329,1,-1,0,unknown,no
31,management,married,tertiary,no,6.8001700683022,no,no,cellular,17,nov,6.359573868672378,1,-1,0,unknown,no
47,management,married,tertiary,no,7.978996370854115,yes,no,cellular,17,nov,5.030437921392435,1,-1,0,unknown,no
35,management,married,tertiary,no,7.010311867307229,yes,no,cellular,17,nov,3.9512437185814275,1,-1,0,unknown,no
32,admin.,single,secondary,no,8.37655086161377,yes,no,cellular,17,nov,4.3694478524670215,2,118,3,failure,no
40,technician,married,secondary,no,7.5766097669730375,yes,no,cellular,17,nov,5.736572297479192,1,-1,0,unknown,no
56,management,married,tertiary,no,7.844240718141811,yes,no,cellular,17,nov,5.0106352940962555,2,-1,0,unknown,no
54,technician,married,secondary,no,6.156978985585555,yes,yes,unknown,17,nov,5.43372200355424,2,150,1,failure,no
45,technician,single,secondary,no,7.065613363597717,yes,no,cellular,17,nov,3.5263605246161616,1,-1,0,unknown,no
59,retired,divorced,secondary,no,6.2422232654551655,yes,no,cellular,17,nov,6.35088571671474,1,188,1,other,no
30,management,single,tertiary,no,7.268920128193722,yes,no,cellular,17,nov,4.6443908991413725,3,-1,0,unknown,no
